Responder_id,LanguagesWorkedWith
1939,C;C++;Java;Python;SQL;Swift;VBA
1940,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;PHP;Ruby;SQL;TypeScript
1941,Objective-C;Swift
1942,C;C++;C#;HTML/CSS;Java;JavaScript;PHP;SQL
1943,C#;Java;JavaScript;Kotlin
1944,Bash/Shell/PowerShell;Clojure;Go;HTML/CSS;SQL
1945,Assembly
1946,C#;JavaScript;Python;SQL
1947,Assembly;C++;HTML/CSS;Java;JavaScript;PHP;SQL
1948,C++
1949,HTML/CSS;Java;JavaScript;TypeScript
1950,C#;HTML/CSS;Java;JavaScript;TypeScript;VBA
1951,Python;Ruby
1952,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;TypeScript
1953,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;Python;R;SQL;VBA
1954,HTML/CSS;JavaScript;PHP
1955,Python;Ruby;SQL;Other(s):
1956,Bash/Shell/PowerShell;Go;HTML/CSS;Java;JavaScript;Scala;TypeScript
1957,HTML/CSS;JavaScript
1958,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python;SQL;Other(s):
1959,C#;HTML/CSS;Java;JavaScript;Objective-C;Scala;SQL;TypeScript
1960,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python;SQL
1961,Assembly;Bash/Shell/PowerShell;C++;C#;JavaScript;Python
1962,C#;HTML/CSS;Java;JavaScript;TypeScript
1963,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python;SQL
1964,C++;HTML/CSS;Python
1965,Bash/Shell/PowerShell;C;C++;C#;HTML/CSS;Java;JavaScript;PHP;SQL
1966,Bash/Shell/PowerShell;HTML/CSS;Java;PHP;Python;R;SQL
1967,Bash/Shell/PowerShell;C#;HTML/CSS;Java;JavaScript;SQL
1968,C#;SQL;Other(s):
1969,C#;Java;Objective-C;VBA
1970,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;PHP;Python;SQL;VBA
1971,Assembly;C;HTML/CSS;Java;JavaScript;PHP;SQL
1972,C++;Python
1973,Assembly;Bash/Shell/PowerShell;C;C++;C#;HTML/CSS;Java;JavaScript;PHP;Python;SQL
1974,Bash/Shell/PowerShell;HTML/CSS;JavaScript;SQL;TypeScript
1975,Bash/Shell/PowerShell;C++;C#;HTML/CSS;JavaScript;SQL
1976,C#;HTML/CSS;JavaScript;SQL
1977,Bash/Shell/PowerShell;C#;HTML/CSS;Java;JavaScript;SQL;Swift;TypeScript
1978,Python;Other(s):
1979,Bash/Shell/PowerShell;HTML/CSS;JavaScript;TypeScript
1980,C#;HTML/CSS;Java;JavaScript;SQL;TypeScript
1981,HTML/CSS;JavaScript;PHP;SQL
1982,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;SQL
1983,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;SQL
1984,Bash/Shell/PowerShell;Java
1985,C#;JavaScript;SQL
1986,C++;C#
1987,C#;HTML/CSS;Java;JavaScript
1988,HTML/CSS;JavaScript;Ruby
1989,HTML/CSS;Java;PHP;SQL
1990,C#;HTML/CSS;JavaScript;SQL
1991,C++;JavaScript;SQL
1992,C;C++;C#;Go;HTML/CSS;Java;JavaScript;Python;R;Scala;SQL;VBA
1993,Elixir;HTML/CSS;Java;JavaScript
1994,Python
1995,C#;PHP;SQL
1996,C;C#;HTML/CSS;Java;JavaScript;Python;R;SQL;TypeScript
1997,Bash/Shell/PowerShell;C#;HTML/CSS;Java;JavaScript;TypeScript;Other(s):
1999,C;C++
2000,C++;Python
2001,Bash/Shell/PowerShell;Go;HTML/CSS;JavaScript;Python;Ruby;TypeScript
2002,C++;C#;Go;HTML/CSS;JavaScript;Python;SQL
2003,HTML/CSS;JavaScript;Ruby;SQL
2004,Bash/Shell/PowerShell;HTML/CSS;JavaScript
2005,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Ruby
2006,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Kotlin;Objective-C;Python;SQL;Swift
2007,C;C#;HTML/CSS;Java;JavaScript;Ruby
2008,C;C++;Java;PHP;Python;Ruby;SQL
2009,Bash/Shell/PowerShell;C#;F#;HTML/CSS;JavaScript;SQL;VBA
2010,C#;Python;SQL
2011,R
2012,JavaScript;TypeScript
2013,C#;F#;JavaScript;Scala;TypeScript;Other(s):
2014,C#;HTML/CSS;JavaScript;SQL
2015,C#
2016,Bash/Shell/PowerShell;C;HTML/CSS;JavaScript;SQL
2017,C;C++;Java;JavaScript;Other(s):
2018,Bash/Shell/PowerShell;C;HTML/CSS;JavaScript;Python
2020,C#;SQL
2021,HTML/CSS;JavaScript;PHP;SQL
2022,C#;HTML/CSS;JavaScript;PHP
2023,Bash/Shell/PowerShell;C;C++;HTML/CSS;Java;JavaScript;PHP;Python;Ruby;SQL
2024,Go;Objective-C;Swift
2025,Bash/Shell/PowerShell;JavaScript;Objective-C;Ruby;SQL;Swift
2026,C;C++;HTML/CSS;JavaScript;Python
2027,C;C++;HTML/CSS;Java;JavaScript;Python;R
2028,Bash/Shell/PowerShell;Java
2029,HTML/CSS;Java;JavaScript;Kotlin;Python;Rust;Swift;TypeScript
2030,C#;HTML/CSS;SQL
2031,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;SQL;VBA
2032,C#;HTML/CSS;Java;JavaScript;SQL;Other(s):
2033,C#;HTML/CSS;JavaScript;PHP;SQL;Other(s):
2034,Objective-C;Swift
2035,Bash/Shell/PowerShell;C;Clojure;Java;Python;Rust;Scala;SQL
2036,C#;Java;PHP;Python
2037,Dart;HTML/CSS;Java;JavaScript
2038,HTML/CSS;JavaScript;Python;SQL
2039,Assembly;Bash/Shell/PowerShell;C++
2040,C++;C#;HTML/CSS;Python
2041,Bash/Shell/PowerShell;C#;HTML/CSS;Java;JavaScript;PHP;SQL
2042,Java;Python
2043,C;C++;C#;Go
2044,C#;SQL;Other(s):
2045,C#;HTML/CSS;JavaScript;SQL
2046,Bash/Shell/PowerShell;C++;Go;HTML/CSS;Java;JavaScript;PHP;SQL
2047,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python;SQL
2048,C++;C#
2049,JavaScript;TypeScript
2050,Bash/Shell/PowerShell;C;C++;C#;Java;JavaScript;PHP;Python;SQL
2051,Bash/Shell/PowerShell;Java;JavaScript;Python;SQL
2052,Bash/Shell/PowerShell;HTML/CSS;JavaScript;SQL;Swift
2053,JavaScript;PHP
2054,C#;HTML/CSS;Java;JavaScript;PHP;SQL
2055,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;PHP;SQL;VBA
2056,HTML/CSS;Java;JavaScript;TypeScript
2057,Assembly;Bash/Shell/PowerShell;Java;JavaScript;Python;SQL
2058,Java;JavaScript;SQL
2059,C;C++;C#;HTML/CSS;Java;JavaScript;PHP;Python;SQL
2060,C#
2061,Bash/Shell/PowerShell;C;C++;Go;Kotlin;Python
2062,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;SQL
2063,C#;JavaScript;Python
2064,C#
2065,Bash/Shell/PowerShell;C#;HTML/CSS;Java;JavaScript;PHP;Python;R;SQL
2067,C;HTML/CSS;JavaScript;Python;SQL
2068,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Ruby;SQL
2069,JavaScript;Other(s):
2070,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;Ruby;SQL
2071,Bash/Shell/PowerShell;C++;Dart;Python
2072,Bash/Shell/PowerShell;Java;JavaScript;SQL;Swift;TypeScript
2073,C#;HTML/CSS;JavaScript;SQL
2074,C#;HTML/CSS;JavaScript;SQL
2075,Bash/Shell/PowerShell;Dart;Java;JavaScript
2076,Java;Python
2077,HTML/CSS;JavaScript;PHP;Python
2078,Java
2079,HTML/CSS;JavaScript;Ruby;SQL
2080,C#;HTML/CSS;JavaScript;Kotlin;SQL;Swift;TypeScript
2081,C;C++;HTML/CSS;Java;JavaScript;PHP;Python;Ruby;SQL;Swift
2082,Go;Java;Python
2083,HTML/CSS;JavaScript;TypeScript
2084,Assembly;C;C++;HTML/CSS;JavaScript
2085,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;PHP;SQL
2086,Bash/Shell/PowerShell;C;C++;HTML/CSS;JavaScript;Python;R
2087,SQL;Other(s):
2088,C#;HTML/CSS;JavaScript
2089,Bash/Shell/PowerShell;C;Python
2090,Bash/Shell/PowerShell;HTML/CSS;Python;SQL
2091,Bash/Shell/PowerShell;C++;JavaScript;Python
2092,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;SQL;TypeScript
2093,Bash/Shell/PowerShell;C++;Python;R
2094,HTML/CSS;JavaScript
2095,HTML/CSS;Java;JavaScript;PHP;Ruby;SQL
2096,C++;HTML/CSS;Java;JavaScript;Python
2097,C#;HTML/CSS;JavaScript;TypeScript
2098,Objective-C;Swift
2099,HTML/CSS;JavaScript
2100,Assembly;Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;SQL
2101,Java;JavaScript;Python;Other(s):
2102,Java;JavaScript;SQL
2103,C;R
2104,C;C++;VBA
2105,Assembly;Bash/Shell/PowerShell;Java
2106,Bash/Shell/PowerShell;C#;JavaScript;SQL;TypeScript
2107,HTML/CSS;Java;JavaScript;TypeScript
2108,Go;Java;JavaScript;PHP;Python
2109,Bash/Shell/PowerShell;Go;HTML/CSS;JavaScript
2110,C#;HTML/CSS;JavaScript;SQL
2111,HTML/CSS;JavaScript;Other(s):
2112,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;PHP;Python;SQL
2113,Bash/Shell/PowerShell;Go;HTML/CSS;JavaScript;Python;Ruby;SQL
2114,JavaScript;R;SQL;VBA
2115,C;C++;JavaScript;Python;Rust
2116,HTML/CSS;Java;JavaScript;SQL;TypeScript
2117,Other(s):
2118,Bash/Shell/PowerShell;Java;JavaScript;PHP;SQL
2119,Bash/Shell/PowerShell;C;HTML/CSS;JavaScript;PHP;Python
2120,HTML/CSS;JavaScript;PHP
2121,Java;Kotlin
2122,C;Java
2123,JavaScript;PHP
2124,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
2125,C;C++;HTML/CSS;Java;JavaScript;PHP;Python
2126,C#;HTML/CSS;JavaScript;Python;SQL
2127,HTML/CSS;PHP;Python;SQL;VBA
2128,HTML/CSS;JavaScript;TypeScript
2129,C#
2130,Bash/Shell/PowerShell;C;Java;Python
2131,JavaScript;Python
2132,HTML/CSS;JavaScript;PHP;SQL
2133,Assembly;Bash/Shell/PowerShell;C;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL;Other(s):
2134,Java;JavaScript;PHP;SQL;Other(s):
2135,HTML/CSS;JavaScript;PHP
2136,C#;F#;Python;Other(s):
2137,JavaScript;Ruby;SQL
2138,Assembly;Bash/Shell/PowerShell;C;C++;C#;Erlang;F#;Go;HTML/CSS;Java;JavaScript;Kotlin;Python;R;Rust;Swift;TypeScript;VBA;WebAssembly
2139,HTML/CSS;JavaScript;PHP;SQL
2140,HTML/CSS;JavaScript;Python
2141,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;TypeScript
2142,Bash/Shell/PowerShell;Java;Python;SQL
2143,Java;SQL
2144,Bash/Shell/PowerShell;C++;Python
2145,C#;HTML/CSS;JavaScript;PHP
2146,HTML/CSS;JavaScript;PHP;SQL
2147,Bash/Shell/PowerShell;C;C++;C#;Java
2148,HTML/CSS;Java;JavaScript;Kotlin;Python;SQL
2149,C#;HTML/CSS;JavaScript
2150,C#;HTML/CSS;JavaScript;SQL;TypeScript
2151,Go;Objective-C;Swift;TypeScript
2152,Bash/Shell/PowerShell;Elixir;HTML/CSS;JavaScript;Ruby
2153,C;C++;Java;PHP;SQL
2155,JavaScript;TypeScript
2156,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;PHP;SQL;Other(s):
2157,JavaScript;Kotlin;Swift
2158,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;Rust;SQL;TypeScript;VBA
2159,C++;HTML/CSS;Java;PHP;Python;SQL;VBA
2160,C#;HTML/CSS;JavaScript;TypeScript
2161,C#;HTML/CSS;Objective-C;Python
2162,Java;SQL
2163,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;Python;SQL
2164,C#;HTML/CSS;Java;JavaScript;SQL;TypeScript
2165,HTML/CSS;JavaScript;PHP;SQL
2166,Assembly;Bash/Shell/PowerShell;C;C++;C#;Go;HTML/CSS;JavaScript;PHP;Python;Rust;WebAssembly;Other(s):
2167,Assembly;Bash/Shell/PowerShell;C;C++;Java;JavaScript;PHP;Python;SQL;WebAssembly
2168,Bash/Shell/PowerShell;JavaScript;PHP;SQL
2169,Assembly;C++;Python
2170,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;Python;SQL
2171,Bash/Shell/PowerShell;C;Python
2172,HTML/CSS;Ruby
2173,Bash/Shell/PowerShell;C#;SQL;TypeScript
2174,C#;HTML/CSS;JavaScript;SQL;WebAssembly
2175,JavaScript;Swift;TypeScript
2176,C;C++;C#;HTML/CSS;Java;JavaScript;Kotlin;SQL;TypeScript
2177,Bash/Shell/PowerShell;HTML/CSS;JavaScript;VBA
2178,Bash/Shell/PowerShell;C#;HTML/CSS;Java;JavaScript;PHP;SQL
2179,Java;SQL;VBA
2180,HTML/CSS;JavaScript;TypeScript
2181,JavaScript;PHP
2182,C;C++;HTML/CSS;Java;JavaScript;Objective-C;Python;TypeScript
2183,HTML/CSS;SQL;Other(s):
2184,Assembly;Bash/Shell/PowerShell;C;Go;HTML/CSS;Java;JavaScript;Python;R;TypeScript
2185,Bash/Shell/PowerShell;C;C++;Java;Python;Ruby
2187,C;C++;HTML/CSS;JavaScript;Python;R;Ruby;SQL
2188,C;C++;HTML/CSS;Java;JavaScript;Objective-C;Scala
2190,C#;HTML/CSS;JavaScript;SQL;TypeScript
2191,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;SQL
2192,Bash/Shell/PowerShell;C#;JavaScript;Python;SQL
2193,Python;SQL
2194,Bash/Shell/PowerShell;Python
2195,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;Python;SQL
2196,C++;C#;HTML/CSS;JavaScript;Python;SQL;TypeScript;Other(s):
2197,HTML/CSS;Java;JavaScript;Python;SQL
2198,C#;HTML/CSS;Java;JavaScript
2199,HTML/CSS;Java;JavaScript;Python;Other(s):
2200,Bash/Shell/PowerShell;C;C++;C#;HTML/CSS;JavaScript;SQL
2201,Bash/Shell/PowerShell;HTML/CSS;JavaScript
2202,Assembly;Bash/Shell/PowerShell;C;C++;Go;HTML/CSS;Java;PHP;Python;R;Scala;SQL
2203,HTML/CSS;JavaScript;TypeScript
2204,Bash/Shell/PowerShell;Python
2205,Assembly;Python
2206,Go;Java;JavaScript;PHP;Ruby
2207,Bash/Shell/PowerShell;C#;Go;HTML/CSS;Java;JavaScript;Kotlin;TypeScript
2208,Bash/Shell/PowerShell;C;C++;C#;HTML/CSS;TypeScript
2209,HTML/CSS;Java;JavaScript;PHP;SQL
2210,C#;Go
2211,C;Java
2212,Bash/Shell/PowerShell;C#;Elixir;Go;HTML/CSS;JavaScript;Ruby;Scala;Swift
2213,HTML/CSS;Java;Python;Ruby;VBA;Other(s):
2214,Bash/Shell/PowerShell;Java;Swift
2215,C#;HTML/CSS;JavaScript;R;SQL
2216,Bash/Shell/PowerShell;C;Python;SQL
2217,Bash/Shell/PowerShell;C++;Dart;HTML/CSS;Java;JavaScript;Kotlin;Objective-C;Python;SQL;Swift
2218,C#;HTML/CSS;JavaScript;SQL;TypeScript
2219,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;SQL;TypeScript
2220,Bash/Shell/PowerShell;C#;Go;Java;JavaScript;Python;Scala;SQL
2221,Java;Kotlin
2222,HTML/CSS;JavaScript;PHP;TypeScript
2223,Bash/Shell/PowerShell;C#;HTML/CSS;Java;JavaScript;SQL
2224,HTML/CSS;JavaScript;PHP;SQL
2225,Bash/Shell/PowerShell;C;C++;C#;HTML/CSS;Java;JavaScript;PHP;Scala;SQL
2226,HTML/CSS;Java;JavaScript;Python
2227,Bash/Shell/PowerShell;C#;Clojure;Java;JavaScript;Python;TypeScript;Other(s):
2228,HTML/CSS;JavaScript;PHP
2229,C;Objective-C;Swift
2230,C#;Go;HTML/CSS;Java;JavaScript;Kotlin;Objective-C;PHP;Python;SQL;Swift
2231,Assembly;Bash/Shell/PowerShell;C;C++;C#;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript;VBA
2232,Assembly;Bash/Shell/PowerShell;C;HTML/CSS;Java;Python;SQL
2233,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;PHP;Ruby;SQL;Swift;TypeScript
2234,Bash/Shell/PowerShell;C++;HTML/CSS;Java;JavaScript;PHP;Python;R;SQL
2235,C++;Java;Python;SQL
2236,Assembly;HTML/CSS;Java;JavaScript
2237,Bash/Shell/PowerShell;HTML/CSS;JavaScript;SQL;Other(s):
2238,Java;JavaScript;SQL
2239,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;PHP;SQL;TypeScript;VBA
2240,HTML/CSS;JavaScript;PHP;Python
2241,C++;HTML/CSS;Java;JavaScript;SQL;TypeScript
2242,Bash/Shell/PowerShell;C;C++;C#;HTML/CSS;JavaScript;PHP;SQL;VBA
2243,Assembly;Bash/Shell/PowerShell;C;C++;HTML/CSS;Java;JavaScript;Kotlin;PHP;Python;SQL;Swift;TypeScript;Other(s):
2244,Bash/Shell/PowerShell;C#;HTML/CSS;Java;JavaScript;SQL;TypeScript
2245,C;C++;Java;JavaScript;SQL;TypeScript
2246,HTML/CSS;Python;R
2247,C#;HTML/CSS;JavaScript
2248,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript
2249,HTML/CSS;JavaScript;Python
2250,Assembly;C;C++;C#;HTML/CSS;Java;JavaScript;PHP;SQL;Other(s):
2251,C;C++;HTML/CSS;JavaScript
2252,Python;SQL
2253,HTML/CSS;JavaScript;PHP;SQL
2254,Bash/Shell/PowerShell;C;Java;JavaScript;PHP;Python;Ruby
2255,JavaScript;Python
2256,Java;JavaScript
2257,C;C++;HTML/CSS;Java;JavaScript;PHP;R;SQL;TypeScript
2258,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python;TypeScript
2259,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python;SQL;TypeScript;Other(s):
2260,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;SQL;TypeScript
2261,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;Python;Scala;SQL
2262,Assembly;Bash/Shell/PowerShell;C;C++;C#;HTML/CSS;Java;JavaScript;PHP;SQL
2263,Bash/Shell/PowerShell;Python
2264,C++;C#;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
2265,Bash/Shell/PowerShell;Go;HTML/CSS;JavaScript;Ruby
2266,C++;C#;Java;JavaScript;PHP;Python;Other(s):
2267,C++;C#;JavaScript;Objective-C;Python;Ruby;SQL;Swift;TypeScript
2268,C#;F#;HTML/CSS;Java;JavaScript;Ruby;SQL
2269,C++;Python
2270,Python
2271,C++;HTML/CSS;JavaScript
2272,C;HTML/CSS;JavaScript;VBA;Other(s):
2273,C;C++;C#
2274,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;Python;SQL
2275,C#;SQL
2276,HTML/CSS;Java;JavaScript;PHP;SQL
2277,HTML/CSS;JavaScript;SQL
2278,C++;C#
2279,HTML/CSS;JavaScript;PHP;Rust;TypeScript;WebAssembly
2280,Bash/Shell/PowerShell;C;C++;C#;HTML/CSS;JavaScript;Kotlin;PHP;Python;Rust;SQL;TypeScript
2281,Java;Python
2282,Java;Kotlin;Python
2283,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python;Ruby;SQL
2284,Bash/Shell/PowerShell;Go;HTML/CSS;Java;JavaScript;PHP;Python;SQL
2285,C++;Python
2286,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript
2287,C
2288,C#;F#;Java
2289,Objective-C;Swift
2290,Objective-C;Swift
2291,C#;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
2292,Java;JavaScript;Kotlin;Python;R;Scala;TypeScript
2293,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python;VBA
2294,HTML/CSS;JavaScript
2295,Bash/Shell/PowerShell;Java;JavaScript;Python;SQL
2296,Bash/Shell/PowerShell;C++;Go;HTML/CSS;Python;R;Scala;SQL
2297,C#;HTML/CSS;Java;Python;SQL
2298,C;C#;HTML/CSS;JavaScript;Python
2299,C#;Python
2300,C#;SQL
2301,Bash/Shell/PowerShell;C++;Elixir;HTML/CSS;Java;JavaScript;Python;Scala;SQL;TypeScript
2302,HTML/CSS;Java;JavaScript;PHP;R;SQL
2303,HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
2304,C;Java;Python
2305,HTML/CSS;Java;JavaScript
2306,Go;HTML/CSS;Java;JavaScript;Python;Ruby;SQL
2307,Bash/Shell/PowerShell;C;C++;HTML/CSS;JavaScript;Python
2308,Bash/Shell/PowerShell;C++;HTML/CSS;JavaScript;SQL;Other(s):
2309,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;TypeScript
2310,C#;Java;Kotlin;Python
2311,C++;Go;Python
2312,HTML/CSS;JavaScript;PHP;Python;SQL
2313,Bash/Shell/PowerShell;C;HTML/CSS;Java;JavaScript;Python;SQL
2314,JavaScript;PHP
2315,C++;Java;Scala;SQL
2316,Java;Scala;SQL
2317,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Kotlin;PHP;Python;Ruby;SQL;Swift;TypeScript
2318,Bash/Shell/PowerShell;C;C++;JavaScript;Python
2319,C;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL
2320,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python
2321,HTML/CSS;Java;JavaScript;TypeScript;WebAssembly
2322,Bash/Shell/PowerShell;C#;Erlang;HTML/CSS;JavaScript;Python;SQL;TypeScript
2323,C#;HTML/CSS;JavaScript;SQL
2324,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python;R;Scala;SQL
2325,HTML/CSS;JavaScript
2326,Bash/Shell/PowerShell;C++;Go;HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript
2327,C#;HTML/CSS;Java;JavaScript;Kotlin;Python;R;Scala;SQL;TypeScript
2328,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Python;SQL
2329,Bash/Shell/PowerShell;C;C++;C#
2330,C#;HTML/CSS;JavaScript;SQL
2331,HTML/CSS;JavaScript;PHP;SQL;TypeScript
2332,HTML/CSS;Java;JavaScript;PHP;Python;R;SQL;Swift;TypeScript
2333,Assembly;Bash/Shell/PowerShell;C;C++;HTML/CSS;Java;JavaScript;Objective-C;PHP;Python;SQL;TypeScript
2334,Bash/Shell/PowerShell;Java;JavaScript;Python;TypeScript
2335,HTML/CSS;PHP;SQL
2336,Java;JavaScript;Kotlin;Objective-C;Python;SQL;Swift;Other(s):
2337,HTML/CSS;Java;Kotlin;SQL
2338,HTML/CSS;JavaScript;PHP;SQL
2339,C;C++;Go;HTML/CSS;JavaScript;SQL;TypeScript
2340,Java;Python
2341,HTML/CSS;JavaScript;Ruby
2342,Bash/Shell/PowerShell;C;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript
2343,C#;HTML/CSS;JavaScript;PHP
2344,Bash/Shell/PowerShell;C;C++;C#;HTML/CSS;JavaScript;SQL
2345,Go;Java;JavaScript;Python
2346,Java
2347,Clojure;JavaScript;Ruby;SQL;Other(s):
2348,Java;JavaScript;SQL;TypeScript
2349,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;Python;SQL
2350,HTML/CSS;JavaScript
2351,C;Python;R;Ruby;SQL;VBA
2352,Java;Ruby;Scala
2353,C#;Python;SQL
2354,C#;HTML/CSS;JavaScript;Objective-C;PHP;Swift
2355,C;HTML/CSS
2356,C++;HTML/CSS;Java;JavaScript;Python
2357,Objective-C;Swift
2358,C;C++;Python;Other(s):
2359,HTML/CSS;JavaScript;PHP;SQL
2360,C#;PHP;SQL
2361,Java
2362,Java;Python
2363,Bash/Shell/PowerShell;C#;SQL
2364,HTML/CSS;Java;JavaScript;PHP;Python;SQL;VBA
2365,HTML/CSS;JavaScript;PHP;SQL
2366,C++;Rust;SQL;TypeScript
2367,Python;SQL
2368,Go;HTML/CSS;JavaScript;Python
2369,Bash/Shell/PowerShell;C;C++;C#;HTML/CSS;Java;JavaScript;Python;SQL
2370,PHP
2371,Bash/Shell/PowerShell;C#;HTML/CSS;Java;JavaScript;Python;Other(s):
2372,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;SQL
2373,Bash/Shell/PowerShell;C#;Java;Kotlin;Objective-C;Python;SQL;Swift
2374,Bash/Shell/PowerShell;C++;Java;JavaScript;Kotlin;Python;SQL;Swift
2375,C++;HTML/CSS;Java;JavaScript;Python;Other(s):
2376,C#;SQL
2377,C;C++;C#;Java;JavaScript;Python;Rust;SQL
2378,Bash/Shell/PowerShell;Go;Python;Swift
2379,C#;PHP;TypeScript
2380,Bash/Shell/PowerShell;HTML/CSS;JavaScript
2381,Assembly;C;C++;Python
2382,Java;PHP;Python;SQL
2383,SQL;Other(s):
2384,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;SQL;Other(s):
2385,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Objective-C;PHP;Python;Ruby;SQL;Swift
2386,Go;HTML/CSS;JavaScript;PHP;SQL
2387,HTML/CSS;JavaScript
2388,C#;JavaScript;Other(s):
2389,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;PHP;SQL
2390,HTML/CSS;JavaScript;PHP;Python;SQL
2391,Java
2392,Bash/Shell/PowerShell;JavaScript;Python;Swift;VBA
2393,C++;C#;Java;JavaScript;Other(s):
2394,Bash/Shell/PowerShell;Java;JavaScript;SQL
2395,HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
2396,Go;HTML/CSS;JavaScript;TypeScript
2397,C++;Java;Other(s):
2398,Python;R;SQL
2399,Python;R;SQL
2400,JavaScript;Ruby
2401,Bash/Shell/PowerShell;C;C#;HTML/CSS;Java;JavaScript;Python;Ruby;SQL;TypeScript
2402,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;PHP;Python;SQL
2403,HTML/CSS;JavaScript;Ruby
2404,JavaScript;Ruby;SQL;Swift;TypeScript
2405,PHP;SQL
2406,Bash/Shell/PowerShell;Go;JavaScript;Python;Rust
2407,Python
2408,Bash/Shell/PowerShell;JavaScript;R;SQL
2409,Go;HTML/CSS;JavaScript;PHP;Ruby;SQL;TypeScript
2410,JavaScript;Python
2411,HTML/CSS;TypeScript
2412,Bash/Shell/PowerShell;C++;HTML/CSS;Python
2414,Scala
2415,Bash/Shell/PowerShell;JavaScript;Python
2416,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;SQL
2417,JavaScript;PHP;SQL;TypeScript
2418,Clojure;Java;Python;SQL
2419,Bash/Shell/PowerShell;Java
2420,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;Python
2421,Scala
2422,Bash/Shell/PowerShell;Go;Python;Ruby
2423,Assembly;Bash/Shell/PowerShell;C;HTML/CSS;Java;JavaScript;Python;VBA
2424,Bash/Shell/PowerShell;C#;Go;PHP;Python;SQL;VBA
2425,HTML/CSS;Python;Other(s):
2426,Python
2427,Bash/Shell/PowerShell;Go;JavaScript;Python;Ruby;SQL
2428,HTML/CSS
2429,C++;Java;VBA
2431,Go;HTML/CSS;Java;JavaScript
